method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.008258813142776489,1000000.0,8.25881314277649,24.72973969320933,23.93380671597552,24287.11389497462,27.631021114552144,8.177346217368404,10.019041690020417,15.835830504109676,17.556934183648956,15,4,False,42
ABC-Vanilla,2154.4346900318833,0.01779307353328891,464158.8833612779,3.8334014862405814,14.171013547938292,23.93047768980258,24002.776791241617,27.63102111465473,8.05924433176178,10.012731331175523,15.79622133621152,17.579570408139357,15,4,False,42
ABC-Vanilla,4641.588833612778,0.038334014862405806,215443.4690031884,1.7793073533288915,12.83250114066775,23.92294067769538,23847.82611440769,27.631021114552407,7.9066952337101695,9.997566185225804,15.868525099726364,17.5637851385788,15,4,False,42
ABC-Vanilla,10000.0,0.08258813142776489,100000.0,0.825881314277649,11.88801149769804,23.92990474659191,24591.85731167287,27.631021114613223,8.222156272479216,10.014657037710407,15.938687782075498,17.726793655622878,15,4,False,42
ABC-Vanilla,21544.346900318837,0.1779307353328891,46415.88833612779,0.3833401486240582,11.13127780389688,23.941864022131803,24477.500543979608,27.631021114512755,8.359873906056107,10.034066437552093,15.897447408966832,17.646727782835157,15,4,False,42
ABC-Vanilla,46415.88833612777,0.38334014862405796,21544.346900318847,0.1779307353328892,10.495545154035446,23.975400093368027,24034.06213636999,27.63102111469922,8.142173870927722,10.046382659219178,15.796114585443958,17.586384055799257,15,4,False,42
ABC-Vanilla,100000.0,0.8258813142776489,10000.0,0.08258813142776489,9.927240944686696,23.93807915856215,23276.019323852917,27.631021114552997,8.54517451365987,9.973420606150178,15.845298464447746,17.59838489353175,15,4,False,42
ABC-Vanilla,215443.4690031882,1.7793073533288897,4641.588833612783,0.03833401486240584,9.412730905380823,23.91156756526499,23752.074893628313,27.63102111452939,8.35562265344977,10.010977270095028,15.756526624110752,17.467827972326425,15,4,False,42
ABC-Vanilla,464158.8833612778,3.8334014862405805,2154.434690031884,0.017793073533288916,8.968226808988172,23.946554569175078,24287.47557471668,27.631021114595484,8.391581501250625,10.048376998624747,15.764445138970448,17.527175191999632,15,4,False,42
ABC-Vanilla,1000000.0,8.25881314277649,1000.0,0.008258813142776489,8.546717459699295,23.939424354578865,24163.90709814217,27.631021114614402,8.23021557326692,10.013594344709375,15.945739225380718,17.702875518351362,15,4,False,42
